App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
App 212,PERSONALIZATION,1.2,229953,Varies with device,"1,000,000+",Paid,40.66,Mature 17+,Entertainment,25-Nov-16,1.1,4.2 and up
App 213,ENTERTAINMENT,2.7,509590,Varies with device,"10,000,000+",Free,0,Mature 17+,Education,03-Aug-18,Varies with device,Varies with device
App 214,TOOLS,3.2,904865,74M,"1,000,000+",Free,36.03,Mature 17+,Education,01-Nov-18,2.0,4.1 and up
App 215,EDUCATION,1.3,782421,Varies with device,"10,000,000+",Free,34.24,Teen,Entertainment,21-Nov-17,1.0,4.2 and up
App 216,TOOLS,2.1,203170,Varies with device,"1,000,000+",Paid,36.15,Everyone 10+,Simulation,07-Jun-16,Varies with device,4.2 and up
App 217,TOOLS,4.3,47665,74M,"100,000+",Free,49.08,Everyone 10+,Simulation,16-Dec-18,2.0,5.0 and up
App 218,ENTERTAINMENT,3.3,268307,Varies with device,"1,000,000+",Paid,0,Everyone 10+,Action,15-Sep-16,Varies with device,Varies with device
App 219,FAMILY,3.6,876166,74M,"10,000,000+",Paid,19.8,Everyone,Action,07-Aug-16,1.0,4.2 and up
App 220,EDUCATION,4.3,4587,Varies with device,"1,000,000+",Free,40.01,Teen,Puzzle,08-Apr-18,1.1,4.1 and up
App 221,ENTERTAINMENT,5.0,865872,74M,"10,000+",Paid,0,Mature 17+,Education,12-Mar-17,1.1,5.0 and up
App 222,PERSONALIZATION,3.6,517316,Varies with device,"10,000+",Free,33.52,Everyone 10+,Action,09-Oct-16,1.0,4.2 and up
App 223,BUSINESS,3.8,241086,74M,"100,000+",Free,0,Teen,Puzzle,12-Oct-18,1.5,4.0 and up
App 224,GAME,3.5,254850,Varies with device,"1,000,000+",Paid,16.87,Teen,Puzzle,25-Jan-18,Varies with device,4.1 and up
App 225,EDUCATION,2.4,972962,74M,"100,000+",Paid,30.63,Mature 17+,Entertainment,24-Jul-16,Varies with device,4.2 and up
App 226,EDUCATION,1.6,427110,74M,"10,000,000+",Paid,0,Everyone 10+,Entertainment,14-Oct-16,1.1,4.0 and up
App 227,ENTERTAINMENT,2.7,50821,74M,"10,000+",Free,29.9,Mature 17+,Simulation,12-Jun-17,1.1,4.1 and up
App 228,GAME,1.3,335073,74M,"1,000,000+",Free,28.67,Mature 17+,Education,05-Dec-18,1.0,4.2 and up
App 229,GAME,,124327,74M,"1,000,000+",Paid,15.18,Mature 17+,Action,07-Feb-18,Varies with device,4.1 and up
App 230,BUSINESS,2.1,107621,Varies with device,"100,000+",Free,0,Everyone 10+,Tools,23-Jul-18,1.1,4.1 and up
App 231,PERSONALIZATION,3.9,251498,Varies with device,"100,000+",Paid,0,Everyone,Simulation,06-Feb-17,1.5,4.1 and up
App 232,TOOLS,3.7,491428,Varies with device,"1,000+",Free,0.73,Everyone 10+,Puzzle,13-Jul-18,1.5,Varies with device
App 233,TOOLS,1.9,171537,74M,"10,000+",Paid,19.82,Everyone 10+,Action,05-Jan-16,1.0,4.1 and up
App 234,FAMILY,4.5,732859,Varies with device,"10,000,000+",Paid,37.02,Teen,Tools,14-Jul-18,Varies with device,4.1 and up
App 235,EDUCATION,3.2,531413,74M,"1,000,000+",Paid,0,Everyone,Tools,28-Nov-17,1.0,4.1 and up
App 236,GAME,4.4,960886,Varies with device,"10,000,000+",Paid,0,Mature 17+,Simulation,05-Jul-18,2.0,4.2 and up
App 237,EDUCATION,4.3,239093,Varies with device,"10,000+",Paid,0,Everyone 10+,Tools,20-Dec-17,1.0,Varies with device
App 238,FAMILY,1.4,141509,74M,"100,000+",Free,7.75,Mature 17+,Simulation,20-Feb-18,1.0,Varies with device
App 239,TOOLS,3.2,98750,74M,"10,000+",Paid,24.95,Everyone 10+,Education,28-Mar-18,1.1,4.0 and up
App 240,BUSINESS,3.6,189641,Varies with device,"1,000+",Paid,43.13,Teen,Education,01-Jan-16,2.0,Varies with device
App 241,PERSONALIZATION,4.0,700612,74M,"10,000,000+",Free,0,Mature 17+,Entertainment,13-May-17,1.0,4.0 and up
App 242,TOOLS,4.2,492632,74M,"10,000+",Paid,0,Everyone,Action,06-Dec-17,Varies with device,4.0 and up
App 243,BUSINESS,4.2,573609,74M,"10,000,000+",Paid,0,Mature 17+,Puzzle,01-Jun-16,1.0,Varies with device
App 244,FAMILY,3.9,64025,Varies with device,"100,000+",Free,0,Teen,Puzzle,22-Dec-16,1.1,4.2 and up
App 245,EDUCATION,4.1,998257,74M,"1,000,000+",Paid,0,Everyone,Simulation,25-Dec-18,Varies with device,4.2 and up
App 246,GAME,1.7,866896,Varies with device,"100,000+",Free,6.55,Mature 17+,Simulation,14-Nov-18,2.0,4.1 and up
App 247,PERSONALIZATION,2.8,163423,Varies with device,"100,000+",Paid,30.95,Teen,Entertainment,09-Feb-18,1.0,4.0 and up
App 248,TOOLS,3.6,880067,Varies with device,"1,000+",Free,0,Everyone,Puzzle,27-Jul-18,1.0,5.0 and up
App 249,GAME,3.9,782290,74M,"100,000+",Free,0,Everyone 10+,Action,07-May-16,1.0,Varies with device
App 250,PERSONALIZATION,2.6,640789,Varies with device,"1,000,000+",Paid,8.26,Everyone 10+,Tools,15-May-17,Varies with device,4.1 and up
App 251,FAMILY,3.0,140046,Varies with device,"10,000,000+",Paid,26.79,Everyone 10+,Education,02-Apr-16,1.5,4.1 and up
App 252,FAMILY,2.4,394372,74M,"1,000,000+",Free,0.07,Everyone,Action,10-Jan-18,2.0,4.2 and up
App 253,GAME,4.1,368199,Varies with device,"10,000+",Paid,0,Everyone,Simulation,18-Feb-17,1.1,Varies with device
App 254,PERSONALIZATION,4.2,604303,Varies with device,"10,000,000+",Paid,0,Everyone,Tools,15-Dec-18,2.0,5.0 and up
App 255,FAMILY,2.2,979652,74M,"10,000,000+",Paid,29.51,Teen,Action,02-Sep-17,Varies with device,4.2 and up
App 256,BUSINESS,3.6,789814,74M,"10,000,000+",Free,17.95,Mature 17+,Education,11-Nov-18,1.1,Varies with device
App 257,GAME,4.6,372703,Varies with device,"1,000+",Paid,43.07,Mature 17+,Action,26-Dec-18,Varies with device,4.1 and up
App 258,ENTERTAINMENT,4.7,258404,Varies with device,"1,000+",Paid,0,Everyone,Tools,14-Jun-17,Varies with device,Varies with device
App 259,ENTERTAINMENT,3.8,605089,Varies with device,"1,000+",Paid,0,Everyone 10+,Education,17-Oct-16,2.0,4.2 and up
App 260,PERSONALIZATION,1.8,201989,Varies with device,"1,000,000+",Free,29.99,Mature 17+,Entertainment,22-Mar-17,2.0,4.1 and up
App 261,TOOLS,4.2,719822,74M,"10,000+",Free,10.08,Teen,Action,25-Nov-18,1.5,4.2 and up
App 262,PERSONALIZATION,1.2,843376,74M,"1,000,000+",Paid,39.41,Mature 17+,Entertainment,20-Oct-16,2.0,4.0 and up
App 263,FAMILY,2.3,159147,Varies with device,"1,000,000+",Paid,0.65,Mature 17+,Entertainment,11-Sep-17,1.5,Varies with device
App 264,PERSONALIZATION,4.0,447461,74M,"1,000,000+",Free,0,Everyone,Tools,11-Feb-16,2.0,4.1 and up
App 265,PERSONALIZATION,4.1,106347,74M,"1,000+",Free,11.56,Mature 17+,Tools,18-Mar-18,2.0,4.1 and up
App 266,EDUCATION,2.7,816499,74M,"10,000,000+",Paid,0,Everyone,Action,11-Sep-18,1.1,4.0 and up
App 267,BUSINESS,2.1,7053,Varies with device,"10,000,000+",Paid,0,Everyone 10+,Simulation,17-Mar-18,1.5,4.2 and up
App 268,EDUCATION,2.5,579058,Varies with device,"1,000,000+",Paid,0,Everyone 10+,Education,26-Dec-17,1.5,4.0 and up
App 269,PERSONALIZATION,,357230,Varies with device,"10,000+",Paid,4.68,Everyone 10+,Simulation,07-Apr-16,Varies with device,5.0 and up
App 270,GAME,4.6,129546,74M,"1,000+",Free,0,Teen,Tools,17-Jun-17,2.0,4.1 and up
App 271,TOOLS,4.0,511552,Varies with device,"10,000+",Paid,0,Mature 17+,Simulation,02-Oct-18,Varies with device,4.1 and up
App 272,FAMILY,4.3,47357,74M,"1,000+",Free,30.3,Everyone 10+,Education,18-Oct-17,1.1,4.0 and up
App 273,GAME,1.8,420959,74M,"100,000+",Free,45.06,Teen,Tools,26-Aug-18,1.5,5.0 and up
App 274,PERSONALIZATION,3.3,975388,74M,"10,000,000+",Paid,0,Everyone,Simulation,13-May-18,1.1,Varies with device
App 275,FAMILY,3.1,488417,74M,"1,000,000+",Free,1.28,Everyone,Action,05-Apr-16,1.0,4.1 and up
App 276,GAME,4.1,186103,74M,"100,000+",Free,0,Everyone 10+,Puzzle,28-May-18,Varies with device,4.1 and up
App 277,EDUCATION,2.7,538662,Varies with device,"100,000+",Paid,0,Everyone 10+,Tools,27-Oct-16,1.5,4.2 and up
App 278,EDUCATION,1.6,345517,Varies with device,"1,000,000+",Paid,4.67,Mature 17+,Tools,02-Jul-17,2.0,5.0 and up
App 279,GAME,4.3,716994,Varies with device,"1,000,000+",Free,0,Everyone,Puzzle,11-Oct-17,1.0,5.0 and up
App 280,GAME,,476229,Varies with device,"10,000+",Free,0,Everyone,Entertainment,25-Feb-18,1.1,Varies with device
App 281,GAME,1.3,470755,74M,"100,000+",Paid,19.12,Teen,Puzzle,26-Jul-18,1.1,4.1 and up
App 282,BUSINESS,2.7,612132,Varies with device,"10,000+",Free,8.58,Mature 17+,Simulation,01-Jun-18,2.0,5.0 and up
App 283,BUSINESS,1.2,522394,Varies with device,"1,000+",Free,22.76,Teen,Simulation,14-Jun-16,1.1,4.2 and up
App 284,FAMILY,2.8,635148,Varies with device,"100,000+",Paid,0,Everyone,Tools,06-Jul-18,Varies with device,4.2 and up
App 285,BUSINESS,4.5,654528,Varies with device,"10,000+",Free,16.02,Teen,Tools,10-Jul-18,1.5,Varies with device
App 286,EDUCATION,3.3,667720,Varies with device,"10,000,000+",Free,27.16,Mature 17+,Simulation,06-Feb-18,1.1,4.0 and up
App 287,BUSINESS,3.5,711051,74M,"1,000+",Paid,0,Everyone 10+,Puzzle,09-Jan-16,Varies with device,4.0 and up
App 288,ENTERTAINMENT,2.0,653059,74M,"10,000,000+",Free,0,Everyone,Puzzle,07-Jan-16,1.1,Varies with device
App 289,GAME,2.7,47249,Varies with device,"1,000+",Free,19.35,Everyone,Puzzle,13-Sep-18,Varies with device,Varies with device
App 290,ENTERTAINMENT,1.7,67627,74M,"100,000+",Paid,0,Teen,Entertainment,28-Jan-17,2.0,5.0 and up
App 291,BUSINESS,,413876,74M,"10,000,000+",Free,0.85,Mature 17+,Puzzle,05-Sep-18,Varies with device,5.0 and up
App 292,BUSINESS,1.9,438548,74M,"100,000+",Paid,0,Everyone,Puzzle,21-Aug-18,1.5,4.1 and up
App 293,EDUCATION,2.2,863792,Varies with device,"100,000+",Paid,29.55,Mature 17+,Action,23-Jun-18,2.0,Varies with device
App 294,EDUCATION,3.7,804823,74M,"1,000+",Free,10.12,Teen,Tools,18-Feb-18,Varies with device,Varies with device
App 295,FAMILY,3.6,143029,74M,"1,000,000+",Free,0,Teen,Education,05-Jul-18,1.0,5.0 and up
App 296,EDUCATION,2.8,993087,Varies with device,"10,000+",Paid,45.28,Everyone 10+,Education,23-Apr-17,1.5,5.0 and up
App 297,ENTERTAINMENT,1.8,190044,74M,"10,000,000+",Paid,0,Everyone,Tools,15-Aug-18,1.0,4.2 and up
App 298,FAMILY,4.6,864080,74M,"1,000+",Paid,13.75,Everyone 10+,Puzzle,16-Nov-17,1.1,4.0 and up
App 299,GAME,1.6,577470,Varies with device,"1,000+",Free,29.07,Everyone 10+,Education,27-Oct-18,Varies with device,4.2 and up
App 300,EDUCATION,,80970,74M,"1,000,000+",Free,0,Mature 17+,Entertainment,13-Feb-16,Varies with device,4.1 and up
App 301,BUSINESS,4.4,644125,74M,"1,000,000+",Free,2.93,Mature 17+,Entertainment,16-Jun-18,1.0,4.1 and up
App 302,TOOLS,2.4,762490,Varies with device,"1,000,000+",Free,46.1,Teen,Entertainment,15-Nov-16,Varies with device,5.0 and up
App 303,EDUCATION,4.7,742295,74M,"100,000+",Free,48.36,Everyone 10+,Entertainment,06-Sep-18,1.5,Varies with device
App 304,ENTERTAINMENT,1.4,404414,74M,"10,000,000+",Paid,0,Teen,Puzzle,19-Nov-18,1.5,4.0 and up
App 305,PERSONALIZATION,5.0,709629,Varies with device,"1,000,000+",Paid,0,Mature 17+,Action,22-Dec-16,Varies with device,4.1 and up
App 306,ENTERTAINMENT,1.6,277864,Varies with device,"10,000+",Free,0,Everyone 10+,Tools,17-Jan-17,2.0,4.2 and up
App 307,PERSONALIZATION,4.0,846419,74M,"1,000,000+",Free,0,Everyone 10+,Action,20-Dec-17,1.0,Varies with device
App 308,TOOLS,3.3,762578,74M,"1,000+",Paid,0,Everyone,Action,16-Oct-17,1.0,4.2 and up
App 309,TOOLS,4.1,675987,74M,"1,000+",Free,0,Everyone,Tools,10-Dec-17,Varies with device,Varies with device
App 310,ENTERTAINMENT,1.8,907760,74M,"1,000+",Free,0,Everyone 10+,Entertainment,07-Sep-17,1.5,4.0 and up
App 311,ENTERTAINMENT,2.3,804501,Varies with device,"1,000+",Paid,21.42,Everyone 10+,Simulation,08-May-17,2.0,5.0 and up
App 312,BUSINESS,5.0,915247,Varies with device,"10,000,000+",Free,0,Teen,Education,12-Jan-18,1.5,Varies with device
App 313,TOOLS,2.9,371206,Varies with device,"1,000+",Free,0,Mature 17+,Entertainment,19-May-17,1.0,4.0 and up
App 314,FAMILY,3.0,918176,74M,"100,000+",Free,32.06,Everyone 10+,Action,20-Feb-16,1.1,4.0 and up
App 315,EDUCATION,4.3,38471,Varies with device,"100,000+",Paid,0.75,Everyone,Simulation,02-Mar-17,1.5,Varies with device
App 316,BUSINESS,3.0,222012,74M,"10,000,000+",Free,0,Mature 17+,Action,07-Dec-17,1.1,4.1 and up
App 317,GAME,2.5,630565,74M,"100,000+",Paid,41.35,Mature 17+,Education,26-Aug-16,Varies with device,4.0 and up
App 318,EDUCATION,1.4,80564,74M,"100,000+",Free,0,Teen,Education,11-Apr-16,2.0,Varies with device
App 319,GAME,1.6,799994,Varies with device,"1,000,000+",Free,45.2,Mature 17+,Entertainment,27-Jan-18,1.1,4.2 and up
App 320,PERSONALIZATION,2.7,127405,74M,"1,000,000+",Free,0,Everyone,Education,20-Aug-17,1.0,Varies with device
App 321,FAMILY,2.8,141019,74M,"10,000,000+",Free,10.98,Everyone,Puzzle,23-Oct-18,1.0,4.0 and up
App 322,GAME,4.4,605888,Varies with device,"10,000+",Free,0,Teen,Education,28-Dec-17,1.1,5.0 and up
App 323,FAMILY,3.1,419717,74M,"10,000,000+",Paid,26.28,Everyone,Simulation,22-Nov-16,1.0,4.0 and up
App 324,EDUCATION,3.3,936262,74M,"10,000+",Paid,7.57,Teen,Entertainment,02-Aug-18,1.0,Varies with device
App 325,ENTERTAINMENT,3.9,691819,Varies with device,"10,000,000+",Free,9.94,Everyone 10+,Entertainment,17-Nov-18,1.0,4.1 and up
App 326,PERSONALIZATION,1.1,397802,Varies with device,"1,000+",Paid,22.82,Everyone,Entertainment,04-Sep-17,Varies with device,4.0 and up
App 327,GAME,1.7,808366,74M,"100,000+",Free,3.7,Teen,Puzzle,06-Nov-17,Varies with device,4.1 and up
App 328,ENTERTAINMENT,1.9,358057,Varies with device,"10,000+",Paid,47.63,Mature 17+,Tools,27-Oct-16,Varies with device,4.2 and up
App 329,ENTERTAINMENT,4.8,609630,Varies with device,"100,000+",Paid,0,Everyone 10+,Tools,10-Apr-17,Varies with device,5.0 and up
App 330,TOOLS,4.0,44400,74M,"10,000+",Paid,25.61,Everyone,Education,17-May-18,2.0,4.0 and up
App 331,TOOLS,1.0,675697,74M,"10,000,000+",Paid,0,Teen,Puzzle,22-Aug-17,Varies with device,5.0 and up
App 332,PERSONALIZATION,4.9,331356,Varies with device,"100,000+",Free,33.5,Everyone 10+,Education,06-Feb-16,1.1,5.0 and up
App 333,EDUCATION,2.6,175376,74M,"10,000,000+",Free,19.74,Everyone 10+,Tools,27-Sep-16,1.1,5.0 and up
App 334,GAME,1.0,873475,Varies with device,"100,000+",Paid,0,Everyone 10+,Education,17-Nov-18,1.0,4.2 and up
App 335,TOOLS,2.3,385931,74M,"10,000,000+",Free,0,Everyone 10+,Puzzle,07-Sep-17,Varies with device,5.0 and up
App 336,ENTERTAINMENT,3.6,827766,Varies with device,"1,000+",Free,0,Everyone 10+,Tools,05-Jul-18,2.0,Varies with device
App 337,BUSINESS,3.4,141896,Varies with device,"100,000+",Paid,20.37,Mature 17+,Action,01-Apr-16,1.1,4.2 and up
App 338,ENTERTAINMENT,3.0,717175,74M,"1,000+",Paid,0,Teen,Simulation,22-Feb-18,Varies with device,Varies with device
App 339,EDUCATION,3.7,284087,Varies with device,"10,000,000+",Paid,46.63,Teen,Entertainment,02-Jul-16,2.0,Varies with device
App 340,TOOLS,2.3,650082,Varies with device,"10,000,000+",Free,0,Mature 17+,Entertainment,17-Oct-17,1.0,4.1 and up
App 341,GAME,1.4,228922,Varies with device,"100,000+",Free,0,Everyone 10+,Simulation,17-Aug-16,1.5,4.0 and up
App 342,BUSINESS,4.3,999930,Varies with device,"1,000,000+",Free,0,Teen,Tools,19-Nov-17,1.5,Varies with device
App 343,ENTERTAINMENT,3.5,211609,74M,"10,000+",Free,24.66,Mature 17+,Entertainment,20-Jun-18,1.5,Varies with device
App 344,ENTERTAINMENT,4.7,958458,74M,"1,000,000+",Paid,0,Everyone,Education,23-Jun-16,Varies with device,4.1 and up
App 345,EDUCATION,3.4,810670,74M,"100,000+",Free,0,Teen,Action,09-Jul-17,1.1,5.0 and up
App 346,EDUCATION,2.8,70738,Varies with device,"100,000+",Paid,39.27,Everyone,Puzzle,01-Mar-16,1.0,5.0 and up
App 347,FAMILY,4.5,481999,74M,"100,000+",Free,27.62,Everyone,Tools,11-Sep-17,1.5,4.0 and up
App 348,TOOLS,4.8,204632,74M,"1,000+",Free,0,Everyone,Action,28-Sep-18,2.0,4.1 and up
App 349,FAMILY,4.8,155066,74M,"10,000,000+",Paid,48.95,Everyone,Entertainment,27-Jul-18,2.0,4.1 and up
App 350,BUSINESS,1.4,966983,Varies with device,"10,000,000+",Paid,0,Mature 17+,Entertainment,09-Nov-18,1.1,4.1 and up
App 351,FAMILY,3.2,428090,Varies with device,"10,000+",Free,39.33,Everyone,Puzzle,17-Jan-17,1.1,5.0 and up
App 352,BUSINESS,3.9,455600,74M,"1,000,000+",Paid,36.55,Everyone 10+,Action,20-Feb-16,Varies with device,4.1 and up
App 353,PERSONALIZATION,1.7,104154,Varies with device,"10,000+",Free,22.95,Everyone,Tools,20-Apr-18,2.0,Varies with device
App 354,ENTERTAINMENT,4.6,9269,74M,"10,000,000+",Free,14.69,Teen,Puzzle,22-Mar-16,Varies with device,5.0 and up
App 355,PERSONALIZATION,1.2,978041,74M,"1,000+",Free,0,Everyone 10+,Tools,18-Jul-17,1.5,4.2 and up
App 356,BUSINESS,3.0,831592,Varies with device,"1,000,000+",Free,23.48,Teen,Simulation,15-Nov-17,2.0,4.0 and up
App 357,PERSONALIZATION,,47058,74M,"1,000+",Free,26.34,Teen,Entertainment,24-Sep-17,1.1,5.0 and up
App 358,GAME,1.8,871078,Varies with device,"1,000+",Paid,14.29,Everyone,Action,05-May-18,1.5,4.1 and up
App 359,BUSINESS,3.1,851066,74M,"10,000+",Free,14.16,Mature 17+,Simulation,09-Jul-16,1.0,4.2 and up
App 360,PERSONALIZATION,,906715,74M,"1,000+",Paid,11.72,Teen,Puzzle,27-Sep-17,1.1,Varies with device
App 361,GAME,3.2,102020,74M,"1,000,000+",Paid,15.46,Everyone,Education,13-Apr-18,2.0,Varies with device
App 362,ENTERTAINMENT,1.1,996175,Varies with device,"1,000,000+",Paid,0,Everyone 10+,Tools,24-Jun-18,2.0,5.0 and up
App 363,PERSONALIZATION,4.6,941499,Varies with device,"1,000+",Paid,0,Teen,Education,22-Jan-17,1.5,4.0 and up
App 364,FAMILY,3.0,109694,Varies with device,"100,000+",Free,41.15,Everyone,Action,09-Apr-17,1.5,Varies with device
App 365,PERSONALIZATION,1.7,300471,Varies with device,"10,000,000+",Free,0,Teen,Action,28-Jun-18,Varies with device,4.0 and up
App 366,ENTERTAINMENT,3.0,873558,74M,"100,000+",Paid,19.52,Everyone 10+,Education,03-Aug-16,1.5,Varies with device
App 367,FAMILY,3.1,497064,Varies with device,"10,000,000+",Paid,28.06,Teen,Education,06-Jan-16,2.0,5.0 and up
App 368,TOOLS,1.7,365291,74M,"10,000,000+",Paid,0,Mature 17+,Entertainment,16-Mar-16,2.0,4.2 and up
App 369,GAME,2.9,108906,74M,"1,000+",Paid,0,Everyone 10+,Tools,11-Jan-16,2.0,4.2 and up
App 370,GAME,4.3,573781,Varies with device,"1,000+",Free,0,Everyone 10+,Education,07-Dec-17,Varies with device,4.0 and up
App 371,GAME,1.2,126588,Varies with device,"10,000+",Paid,5.4,Everyone 10+,Education,15-Jan-17,1.5,Varies with device
App 372,FAMILY,3.5,635322,74M,"10,000+",Paid,28.46,Teen,Puzzle,27-Apr-17,Varies with device,4.2 and up
App 373,PERSONALIZATION,1.8,330736,74M,"1,000+",Paid,43.59,Teen,Puzzle,08-Aug-16,2.0,5.0 and up
App 374,ENTERTAINMENT,1.4,207849,74M,"10,000+",Free,0,Teen,Entertainment,03-Feb-17,2.0,4.0 and up
App 375,GAME,2.9,175829,74M,"10,000,000+",Paid,0,Mature 17+,Simulation,26-Sep-16,1.1,5.0 and up
App 376,BUSINESS,2.7,770814,Varies with device,"10,000+",Free,0,Mature 17+,Education,14-Jul-18,Varies with device,4.0 and up
App 377,PERSONALIZATION,1.7,343447,74M,"10,000+",Free,0,Everyone 10+,Tools,17-Oct-17,1.0,Varies with device
App 378,GAME,2.6,434581,Varies with device,"1,000,000+",Paid,0,Teen,Simulation,08-Apr-16,Varies with device,4.1 and up
App 379,PERSONALIZATION,2.4,545257,Varies with device,"10,000,000+",Free,0,Mature 17+,Puzzle,04-Mar-16,1.0,5.0 and up
App 380,FAMILY,3.7,675384,74M,"100,000+",Paid,36.55,Mature 17+,Tools,24-Sep-16,Varies with device,5.0 and up
App 381,EDUCATION,1.9,223864,Varies with device,"100,000+",Free,0,Teen,Education,01-Apr-16,1.5,4.1 and up
App 382,FAMILY,2.9,788077,74M,"1,000+",Paid,10.99,Everyone 10+,Tools,25-Jan-18,1.1,Varies with device
App 383,PERSONALIZATION,1.1,332532,Varies with device,"100,000+",Free,32.93,Teen,Tools,22-Feb-18,Varies with device,4.1 and up
App 384,PERSONALIZATION,1.5,261701,74M,"1,000+",Free,40.46,Everyone,Simulation,03-Nov-17,2.0,Varies with device
App 385,BUSINESS,1.7,919142,74M,"10,000+",Free,0,Teen,Education,06-Sep-16,1.1,4.1 and up
App 386,ENTERTAINMENT,3.9,148944,Varies with device,"1,000,000+",Paid,0,Everyone,Education,16-Nov-17,Varies with device,5.0 and up
App 387,EDUCATION,,685095,74M,"10,000+",Paid,0,Everyone,Tools,10-Oct-18,1.5,5.0 and up
App 388,BUSINESS,1.7,697912,Varies with device,"1,000+",Free,0,Everyone,Education,13-Jun-17,Varies with device,4.0 and up
App 389,ENTERTAINMENT,3.9,192592,74M,"10,000+",Paid,0,Everyone,Education,17-Jan-16,1.5,Varies with device
App 390,ENTERTAINMENT,2.7,147993,Varies with device,"10,000,000+",Paid,15.84,Everyone 10+,Entertainment,08-Mar-16,Varies with device,4.2 and up
App 391,TOOLS,4.8,319742,74M,"1,000,000+",Free,0,Everyone 10+,Puzzle,12-Aug-17,Varies with device,5.0 and up
App 392,GAME,1.3,942852,74M,"1,000,000+",Paid,33.48,Everyone,Simulation,26-Feb-18,1.5,4.1 and up
App 393,FAMILY,4.7,334491,74M,"1,000,000+",Free,0,Everyone 10+,Tools,20-May-17,1.0,5.0 and up
App 394,GAME,,224911,74M,"1,000,000+",Paid,0,Teen,Tools,12-Oct-18,2.0,4.2 and up
App 395,PERSONALIZATION,2.6,440893,Varies with device,"1,000+",Paid,0,Everyone 10+,Puzzle,15-Jul-17,1.0,4.2 and up
App 396,EDUCATION,2.8,857010,74M,"10,000+",Paid,0,Mature 17+,Action,13-Nov-16,1.1,5.0 and up
App 397,FAMILY,3.0,131314,Varies with device,"1,000,000+",Paid,0,Mature 17+,Tools,18-Dec-17,1.1,4.0 and up
App 398,ENTERTAINMENT,4.2,804973,74M,"1,000+",Free,39.12,Everyone,Action,23-Apr-17,1.5,4.1 and up
App 399,PERSONALIZATION,2.2,370157,74M,"10,000,000+",Paid,15.2,Everyone,Entertainment,17-Feb-17,1.1,4.2 and up
App 400,BUSINESS,1.2,177298,74M,"10,000+",Paid,0,Everyone,Simulation,25-May-17,1.0,4.0 and up
App 401,TOOLS,4.9,159895,Varies with device,"1,000,000+",Free,1.06,Everyone 10+,Puzzle,15-Jan-18,2.0,4.0 and up
App 402,ENTERTAINMENT,3.8,408213,Varies with device,"1,000+",Paid,49.28,Teen,Action,16-Aug-16,Varies with device,4.2 and up
App 403,TOOLS,2.1,756067,74M,"100,000+",Free,27.09,Teen,Puzzle,04-Jul-18,1.0,4.0 and up
App 404,BUSINESS,,668430,Varies with device,"10,000,000+",Paid,0,Mature 17+,Action,11-Jul-16,2.0,4.2 and up
App 405,FAMILY,3.8,881162,Varies with device,"10,000+",Paid,0,Teen,Puzzle,16-Nov-16,1.5,4.1 and up
App 406,EDUCATION,2.8,449797,Varies with device,"100,000+",Free,0,Mature 17+,Puzzle,15-Jun-17,Varies with device,4.0 and up
App 407,PERSONALIZATION,2.4,391289,74M,"100,000+",Free,0,Everyone 10+,Simulation,09-Apr-17,1.0,4.2 and up
App 408,GAME,1.9,760877,Varies with device,"10,000+",Free,11.85,Everyone 10+,Puzzle,24-Jan-18,1.1,4.0 and up
App 409,TOOLS,3.2,179901,Varies with device,"1,000+",Paid,0,Everyone,Tools,22-Mar-18,Varies with device,4.2 and up
App 410,ENTERTAINMENT,3.1,23441,Varies with device,"1,000+",Free,44.72,Mature 17+,Tools,08-Feb-17,1.0,5.0 and up
App 411,BUSINESS,3.0,122154,74M,"10,000+",Paid,11.4,Mature 17+,Puzzle,22-Sep-17,Varies with device,Varies with device
App 412,GAME,2.4,707648,Varies with device,"10,000,000+",Free,0,Everyone,Simulation,03-Mar-16,1.0,4.2 and up
App 413,ENTERTAINMENT,3.5,313603,Varies with device,"1,000,000+",Paid,6.55,Teen,Simulation,16-Feb-17,1.1,4.1 and up
